session_id,target
126,4.865469667169469e-06
127,2.6633056420016775e-05
128,8.945226787428221e-05
129,0.007034393024715202
130,0.007405793869825145
131,0.00028903334026248963
132,0.005002078613471774
133,0.004689832833822375
134,0.0004083009401813277
135,1.5987983474936232e-05
136,0.008064896236797509
137,0.00014856661166676662
138,0.010870188246001182
139,1.2999801075621897e-05
140,0.0001540864880291189
141,1.2847719681285054e-06
142,6.514422683750281e-05
143,0.0004422962082425871
144,0.006095899678380717
145,2.946398415117819e-06
146,0.0013440849193257834
147,0.00010713883657178617
148,0.006031440343375004
149,0.004002335469144494
150,0.06376069598174573
151,1.1051571303655616e-05
152,0.025300226832693666
153,0.00017095781061087436
154,0.0002719635523404517
155,0.0008224729890014717
156,6.814325807445051e-05
157,5.800568216726067e-05
158,0.012402859501136149
159,0.00016877778006654863
160,6.151741967329648e-05
161,0.009452674461112517
162,0.0001773036176904473
163,0.0013485210193744024
164,0.0050318939445498125
165,0.0001229513504901635
166,4.365646868858787e-05
167,0.009237519180201664
168,0.004002335469144494
169,0.003380404372258851
170,0.0013608930356785653
171,0.004093009230735177
172,0.001982855586079362
173,0.0009555371345585334
174,0.0018883140295721267
175,0.2050382766936214
176,0.008529415190118846
177,0.01824075262102085
178,5.889583517875507e-05
179,0.0006468771704523215
180,0.003322939179470812
181,0.00010430273066152639
182,0.002730563723353986
183,4.899022091338712e-05
184,0.00025552830995574313
185,0.000556193287051421
186,0.0020228637404548144
187,1.9396375079845308e-05
188,6.49599851367406e-06
189,0.00517186175778329
190,0.001965029921877484
191,0.00013456268432933475
192,0.00013548669750068878
193,0.010353263671184136
194,0.0019197692411879411
195,0.00022140578515283615
196,4.812681845895296e-05
197,0.003753917751407616
198,0.004740655639728767
199,0.020539400620727608
200,3.2045824541739115e-05
201,0.0005076837776314604
202,0.03887548226862486
203,6.046965547962212e-06
204,0.0005874880889394956
205,0.009382745890678675
206,3.838236572461217e-07
207,0.0036339904621548263
208,0.0022967026135862893
209,6.618736256696191e-06
210,0.015523712511828974
211,0.0035437892823490433
212,0.019340281909267256
213,3.507951763889031e-05
214,0.037419317914514645
215,0.0021251281358324187
216,0.006247894002634017
217,0.043457144503959516
218,0.002721713191236958
219,0.0004166387602289639
220,0.007524252934982019
221,0.007157258117786711
222,0.00010728339722706452
223,0.05925895689518534
224,0.0021904394614820446
225,0.026439355503459275
226,0.010546741865611086
227,0.014857139947081979
228,0.003421451038689839
229,0.00011963963963454494
230,0.0035668906638326395
231,0.0003730408830714848
232,4.7207513311890556e-05
233,8.203469636531098e-05
234,0.0055889833750129726
235,0.0003713693664381867
236,0.00046768295454982376
237,0.005654409764338252
238,0.003748433896164503
239,0.0009650324161836475
240,0.007633064998905199
241,0.00020561153160134248
242,4.465963899984376e-07
243,2.474189890435558e-06
244,9.003957740045823e-05
245,0.001012011180290365
246,0.00047437923439058776
247,0.15210356719943297
248,0.002137185615937313
249,0.00016448373976092587
250,0.001255292419197301
251,0.053599898767131934
252,9.882546746293062e-05
253,6.429686310731299e-05
254,0.0011185076560985994
255,0.007486424386729934
256,8.338880350196317e-06
257,0.0005823854278647476
258,0.008453521702503703
259,0.006054609048629291
260,0.0008394817102820181
261,0.0011093248429656518
262,0.003543140174710733
263,0.0028086288387862476
264,0.003222849338349663
265,0.00018792585247526873
266,3.8240953730920804e-05
267,2.396864263347456e-07
268,0.00027177757010389737
269,0.002275509214468905
270,0.0005318405226179379
271,3.4487429040955856e-05
272,0.000213402410683313
273,4.2910513027437746e-05
274,0.002972944008722433
275,0.011935669315775584
276,3.136537669142241e-05
277,0.0032851631630639944
278,0.019587375788455354
279,2.6839995179155654e-05
280,0.004756807526297888
281,0.0003103367448804073
282,0.01372299646440229
283,0.004942695246630174
284,0.00024022993122108782
285,4.53680224566422e-05
286,1.6028220057445637e-05
287,0.006661709630459805
288,2.5704190801423784e-05
289,0.0015731295282612602
290,2.465168513608891e-05
291,0.003476044836000518
292,0.0033681494837925034
293,0.009392231213708708
294,0.0015535212832102137
295,7.139968364122013e-05
296,4.96332455329869e-05
297,0.00020065131498655023
298,0.0017104515477573438
299,1.0854781181381094e-05
300,0.00013808596266472593
301,1.9835148940387678e-05
302,0.0009395778225040303
303,0.0004923920019482458
304,0.011801151014835365
305,0.048353058565781586
306,4.853165554702515e-05
307,0.004840387077154482
308,0.0002641260854551944
309,0.002702172766566632
310,7.309243904639296e-05
311,0.010395232831301136
312,0.025833349848221363
313,0.00068231544222921
314,4.448883793448383e-05
315,0.0026423320067595862
316,0.0001671070500070855
317,0.0038827119911959565
318,0.000122689371319133
319,0.00023840558701071008
320,0.0004057460669215089
321,0.01570368769407393
322,0.0001445591445845365
323,5.977623118050462e-05
324,0.003299062280267021
325,0.005985957242799028
326,0.004300692086673945
327,0.001259443267011983
328,0.008776730796803175
329,6.151741967329648e-05
330,1.720108691720805e-05
331,0.01208804225029541
332,0.000460171858087874
333,0.3532765698984582
334,0.00011351549221403217
335,7.630492377730969e-05
336,0.0002987962897139736
337,0.016638897405755276
338,0.018689953453001437
339,0.003322173157961308
340,0.007210356147726769
341,2.012260719522162e-05
342,0.009334210446083804
343,0.00618366184335012
344,0.011783052867810248
345,0.009000079986038951
346,0.00011891189649505721
347,0.5704780773601064
348,3.956838220749958e-05
349,6.220243621852563e-05
350,0.013498842074112012
351,0.0037355345809227023
352,0.10281728890980209
353,0.08765913755561845
354,0.004724920075824708
355,0.020522635142448634
356,0.0008083828667026065
357,0.0014847430204770026
358,7.146581995952173e-05
359,0.1823058895009529
360,0.00040310181691920096
361,0.0046580429519015734
362,0.001679077984476862
363,0.0006518786458487976
364,0.0007935330921091702
365,6.525324632437577e-05
366,4.797556410849571e-07
367,7.877339726270125e-06
368,0.00888613176733127
369,0.00891650034725273
370,0.00013427348543274876
371,0.004028672253344773
372,3.0810877963686024e-05
373,8.331719595916625e-06
374,2.7230140255443495e-05
375,0.00011533347305974665
376,0.004195734259468893
377,0.0035677174595709175
378,0.00032997144799976183
379,1.8509580462155554e-05
380,0.00011117193376251258
381,0.0022949011986165605
382,0.009217576052524665
383,0.00027462369257762095
384,0.00019203927451914043
385,0.00769333651762836
386,0.00045129944750607885
387,0.002620139621477488
388,0.007997686153970297
389,4.931522779791129e-05
390,1.9273825351179043e-05
391,0.0003209564618156027
392,0.004129843377127517
393,0.0001667837019412141
394,1.60482801497048e-05
395,7.618250138693587e-05
396,0.0010843226769329571
397,0.0003251697384425721
398,0.0050752423375337525
399,4.421482405709598e-07
400,0.0008451242930410049
401,3.11996333673534e-06
402,0.0006918735154819489
403,0.00032297895071139174
404,0.0653461424349325
405,0.003694874919868863
406,0.007722656677219405
407,0.00012630639397719196
408,1.9941886348591203e-05
409,0.013185718821125179
410,0.0019023104336277855
411,6.0875072442736626e-05
412,0.00019705054439133205
413,0.004452853348387357
414,8.950619891956958e-05
415,1.0243251397401667e-05
416,0.0002636730966346573
417,0.012925090751365591
418,5.1329385566065214e-06
419,0.00018349986332109617
420,0.011924890592673177
421,0.0020514352421163997
422,0.004028672253344773
423,8.859654650493793e-05
424,0.00019335991443445537
425,9.310508103109339e-07
426,0.2040973563683525
427,0.00022586644102308624
428,2.2225612718608712e-07
429,0.006652127543730328
430,6.151741967329648e-05
431,1.0538143851762407e-05
432,0.02522574883727834
433,0.000324157166228792
434,0.0026836647769556583
435,0.00015184006004275336
436,0.0006354459489142246
437,0.00025407320847980336
438,0.00035704884662005786
439,0.00019542121990182124
440,1.8442890069905752e-06
441,8.579363187127354e-05
442,0.0002672900020136941
443,3.0465348243560146e-05
444,0.000154867344744978
445,0.0019167758512858724
446,0.003957673735926914
447,0.0007410038682089158
448,0.006870230429743332
449,0.00034481347257428474
450,0.0037738658257012616
451,0.005736350095841764
452,0.02780219035274714
453,0.006219896480684928
454,0.0001002564828100303
455,0.0001212573412224081
456,0.0002614196302040955
457,0.00024147232466999554
458,0.0009158998304689191
459,0.0003013105317499878
460,0.121693084569708
461,0.00011117193376251258
462,8.967199579005148e-06
463,8.202943493385524e-06
464,0.00027309124907598216
465,0.012913880192377979
466,0.00044864081488383086
467,0.01999356669446925
468,0.00021843893854509234
469,0.0003903784852007977
470,0.00048543935195148136
471,0.03140974982871813
472,3.6060992867989035e-06
473,0.002721713191236958
474,1.565477478543003e-05
475,0.0304487756376658
476,4.771889136416542e-05
477,0.00026459363400805995
478,0.004647535491846878
479,0.3996972503748936
480,0.001223390619150006
481,0.049355735048380485
482,0.0006393926940093128
483,0.0077395239907120175
484,0.010257591897599883
485,0.026577507978011512
486,0.0005055853995619483
487,0.00021800432664012111
488,5.239861937833095e-05
489,0.0038515780000359665
490,0.001766853458683082
491,0.02542054553012525
492,0.0064529027765506865
493,0.0018473344700292709
494,0.0006306322283432932
495,0.0010416450235050951
496,0.07274795272941481
497,0.00342748090397975
498,0.002668494042918652
499,1.7474150097452896e-07
500,0.013607614668206086
501,0.009839313325520647
502,0.057329451263085696
503,0.07461047494879354
504,0.009463490015371927
505,0.001557212420009996
506,2.7663197020497918e-05
507,0.00786631082917782
508,0.0014478988909441659
509,0.0004411535361233556
510,0.0003025008806057086
511,1.8441322977923466e-06
512,0.0023243589582823644
513,0.0001477706319585636
514,0.015054598674951215
515,0.0004424482554372843
516,0.015626586799634863
517,0.00021947231462597893
518,2.96530404612212e-05
519,0.0012467517270942873
520,7.994952563860717e-05
521,0.13748782541154803
522,0.17043586899935723
523,1.256488743423105e-05
524,0.0028740160469416173
525,0.0030207117809799293
526,0.00011336996159227897
527,0.005259996444840574
528,0.009407295114209154
529,0.0002495233929638485
530,4.853715235595504e-06
531,0.00014311002157522642
532,0.0003374669943271406
533,2.9465236006634116e-06
534,0.041567640170834516
535,1.2748191905209411e-06
536,0.004844710423006228
537,0.0017098776549204617
538,0.016826662877546122
539,0.003684160915725235
540,1.0649897849655459e-05
541,0.0024408492660584562
542,0.0003456165121201364
543,0.0042939694723064525
544,0.01951464840905844
545,0.003125977366991748
546,0.00015542330288007504
547,0.0042676270889063245
548,4.460264221240769e-06
549,0.007153255622236244
550,0.005676232253351575
551,0.022844597466052163
552,0.00019788646528534658
553,3.392055349585969e-05
554,0.00019344481972681727
555,2.2920719872394297e-05
556,0.021151423699876513
557,0.0005964112348417318
558,0.007125523064743563
559,0.0008671977249630545
560,0.000998907817608774
561,0.000682832082691516
562,0.007874552674418753
563,0.0010114184186449187
564,0.003307009021802042
565,0.004692198495319368
566,0.0019083643635997656
567,2.8092164745620772e-05
568,0.0002081553118958001
569,0.004000777582355787
570,6.156997575251724e-05
571,0.0001641212870336412
572,0.14379198253884146
573,8.546937714389643e-06
574,2.141284851404857e-05
575,3.662038039699912e-06
576,0.003480152097884276
577,0.0004758721210182195
578,5.628971608643495e-06
579,0.0012547929396908562
580,0.0001654214785857274
581,0.020394612774635473
582,0.0003823552090462892
583,0.0001092582290670186
584,0.07897961325624717
585,0.0003332956632258491
586,0.0009655224817310368
587,0.006725608901842511
588,0.012194711106125272
589,0.10249599032968201
590,5.628015065704666e-06
591,0.0002961374700394547
592,2.946398415117819e-06
593,7.867114510018334e-07
594,1.9431448286861016e-05
595,0.001903477964719115
596,0.00915180989683263
597,0.005159180890082031
598,0.00011767816617721867
599,0.0018669369628529098
600,0.008844456131968728
601,0.003153654716595237
602,0.0075229454960481345
603,0.0002722376198876889
604,0.0004196999521403596
605,0.01498137430761408
606,0.008268519279608592
607,0.00485349866209504
608,0.0038905276606010487
609,0.015829835096522988
610,4.1201596518538425e-06
611,0.00015514157180125592
612,0.021778557884485246
613,6.49599851367406e-06
614,0.0001231556014004401
615,0.0022030303369603805
616,0.0009244125144999806
617,0.00018796086930133774
618,5.511829596277968e-05
619,9.980612728239482e-05
620,0.07600689548816869
621,0.00021918162192477447
622,0.13324494333337908
623,0.005499858198981563
624,7.146581995952173e-05
625,0.06724392814057799
626,0.00656501517578394
627,9.681317993780628e-06
628,5.770188731113316e-07
629,0.008280063473691725
630,6.49599851367406e-06
631,0.0011532498016020502
632,0.0026385756003745645
633,0.01857323695397163
634,0.0027940942580050128
635,4.451989707872542e-06
636,0.00017562413009004785
637,2.4130451539403396e-05
638,0.004197836661707544
639,0.00011123895820385905
640,1.6857915777500095e-05
641,0.0032609232403070145
642,0.00021300776562869472
643,0.07120418620041778
644,0.0004396403578208111
645,0.13144455975971756
646,0.003555251926555754
647,8.961637697696092e-05
648,0.0005532289676801
649,0.0025820423705846776
650,5.491538810187703e-05
651,0.00890670999419476
652,0.1418549758090276
653,0.004756725487099822
654,0.000573368821309662
655,0.020213919232901507
656,0.02592950232265511
657,0.00043361674878479985
658,3.154369701283574e-05
659,0.004207551009782498
660,0.0019572350793378764
661,0.0009271133941570557
662,8.247281825981974e-05
663,0.0009804098919810465
664,0.0006998347570152064
665,0.00016201827034138404
666,0.0060564578543629444
667,0.00169493263370628
668,0.06479897863121413
669,2.648690561603694e-05
670,9.582918885093743e-06
671,0.012430144986954253
672,0.07520684971128284
673,0.09681406439293158
674,0.020787705737407583
675,0.019160346902368664
676,0.008125134447788358
677,0.0005627622696991692
678,0.018401076400525643
679,0.0001356695885239262
680,0.019813649463611305
681,0.00023836400983453935
682,9.582918885093743e-06
683,0.0001667553646039926
684,0.0958814948564241
685,7.645481841533412e-05
686,0.0006383943926865359
687,0.0035472951969591415
688,0.08001983352080913
689,0.015121688611332338
690,0.0010969535691193173
691,0.0031100796617495514
692,0.00025552830995574313
693,0.004806750092430992
694,0.0031730741425527735
695,9.880154749443284e-05
696,0.00040462345603705697
697,0.004226381703149044
698,0.0021910895852197973
699,0.00010623236103324725
700,0.0003274214546182514
701,0.0017130380328481696
702,0.0006908791796331165
703,0.0004865202659782252
704,0.06722601958482582
705,0.00013983492015459383
706,0.0001449464893333487
707,4.0287876446210436e-05
708,0.00032488864401522994
709,0.08269303470046284
710,0.0024284273878715282
711,0.0015083857151846427
712,0.002120711680500406
713,0.0001675202260348603
714,0.05456266237046097
715,1.4320387243997157e-05
716,0.0003403428641409616
717,0.004267537274172933
718,0.0007245998256211184
719,0.00010722261812492459
720,1.098183695803109e-05
721,0.0009385997172576705
722,0.00013330857131042906
723,0.02384687685836798
724,0.006567196218478719
725,7.889907822896223e-06
726,0.0003213624302621375
727,0.013802335152014797
728,0.016535578427083364
729,0.01630938804076241
730,0.007794757746082739
731,0.00012471275295135968
732,0.0002275196352483897
733,6.488252515763824e-06
734,0.0035799000092110326
735,0.05602615683421842
736,2.7585588490916094e-06
737,1.4991825179533425e-05
738,0.0025034458219666553
739,0.001192259515640656
740,0.0004137978222727988
741,0.00010604523581138583
742,0.005291253577478702
743,0.01799435038692596
744,0.0003147731153250413
745,0.012629699717978315
746,0.004522225581289586
747,0.0013630122507561036
748,8.61250773176728e-05
749,0.016274468448503443
750,0.0002072408984229194
751,2.8180135694040295e-05
752,8.477806396260722e-05
753,5.196581734313916e-05
754,0.00014624407184546905
755,6.614591382176707e-05
756,0.0018151335727027383
757,0.014740660349682232
758,0.001296520003991584
759,6.417935721126301e-05
760,8.285943785658401e-05
761,0.007096293378991688
762,0.0002975024219695
763,0.004950139181195004
764,0.019605830334878668
765,0.10401492588979032
766,5.9807768415258894e-06
767,0.008302303848489798
768,0.00013224683016202724
769,0.00045706417098756105
770,0.06315847498568121
771,0.010298247628059835
772,0.004325145662685368
773,0.00013330857131042906
774,0.0034963968842152866
775,0.0001128194970209007
776,0.04074263744084617
777,0.16507768245565044
778,0.0017526050029388308
779,0.0001817791424689455
780,0.00015165189958411696
781,0.02090317915370224
782,0.045292614661279464
783,0.017041400010768225
784,0.00017629458823067916
785,5.8480874340625016e-05
786,0.019420994425765153
787,7.554310081002605e-05
788,2.6534292056693005e-05
789,0.00395018939449751
790,0.002311739008746067
791,0.005414519136898614
792,0.00010730646518741152
793,0.00408286631480597
794,0.0041206543956103445
795,0.0005278720297730543
796,7.892799623068678e-06
797,0.0024366451150048124
798,8.498301374750143e-06
799,1.2847555364850634e-05
800,0.01238099402068884
801,0.0003050345176680053
802,0.006287622143981169
803,1.881707472515222e-05
804,0.00035621281158531253
805,0.0004379159892615428
806,2.2286595136693352e-07
807,1.885424840319087e-05
808,3.086175375070838e-06
809,0.29227574047390165
810,0.003837422352972276
811,4.839565997377762e-05
812,0.006303782864947455
813,0.0025554653257571862
814,0.01316396396041712
815,0.028403328736841118
816,0.00056681647892066
817,0.011192015217558056
818,0.00026643125563724816
819,0.0019229340004819882
820,0.04710268540777885
821,0.005361090305167148
822,0.02612760282686952
823,0.20363506390477112
824,0.0002770841964497054
825,0.004002335469144494
826,5.6547279241711804e-05
827,0.010730424302568124
828,0.009957703068575765
829,0.006650541097765505
830,0.00014219836397042176
831,0.02878148670042108
832,0.003960798217493513
833,0.00011685631345196998
834,5.299413756307425e-05
835,0.004723647337595564
836,0.00042976231245951663
837,0.00015913374609179666
838,0.00022858007288072436
839,0.003010390147625181
840,6.039399772898697e-05
841,0.002315821503694997
842,0.002391368986853936
843,0.01802385085001245
844,0.00894656237601637
845,0.0001523120654357598
846,1.9835148940387678e-05
847,0.0003864299585573031
848,2.506667942845251e-05
849,9.43228983527626e-05
850,0.0009563272092012399
851,4.877667018777346e-06
852,0.00010238648269983508
853,0.007707028935548304
854,2.496130794177289e-05
855,2.949311825416471e-05
856,2.3412685150229593e-05
857,7.645481841533412e-05
858,0.0027155910276900393
859,0.0109143676983272
860,0.002466727189472412
861,0.0096286997069735
862,0.000294672510510007
863,0.001166598090701715
864,0.0003463113955372042
865,0.00027326269748708423
866,0.0019137387561686003
867,0.0003508395914127254
868,0.00033165830648886215
869,4.529145761657856e-06
870,4.6341011462481947e-05
871,4.296329789349308e-05
872,0.0072538381141007465
873,4.368531360457981e-06
874,0.0002721803265576113
875,0.0049424366697505325
876,0.006895572719369722
877,0.05425806976055659
878,0.00015598807178824215
879,6.668504758731608e-05
880,0.0011077827257935365
881,0.00011310352716783469
882,0.008333991367903295
883,0.11239098738343249
884,0.020092717037052905
885,0.0016310351403013487
886,0.0004469897324760103
887,0.00014236701536733519
888,2.182609483030914e-05
889,0.000937615585861975
890,4.529145761657856e-06
891,3.2065517785757255e-05
892,0.003806038396907086
893,7.645481841533412e-05
894,0.014009575163559303
895,0.002061583307010291
896,0.03395706179116814
897,0.00037525632062372085
898,0.06381663912596584
899,0.000579208514911687
900,0.0029377814898747263
901,0.0011677414238800716
902,0.000461267022453981
903,0.0003499180736982879
904,0.0036988918738904302
905,0.0028936376931213165
906,0.0002548073828881111
907,0.051143760033138426
908,0.005304087521421417
909,0.00013786317258398406
910,0.0008184114332338393
911,1.8126700796548968e-05
912,0.000177841355994222
913,2.466764517019207e-05
914,0.0009359746634123619
915,0.00506058030979192
916,0.0013828301117566014
917,0.0002853585213269799
918,0.00010062196725365201
919,7.146581995952173e-05
920,0.016104426136399057
921,0.038147571245371145
922,3.0391745232985227e-05
923,0.0032111280067948847
924,8.303881296091427e-06
925,0.012619578531035031
926,3.662504833373351e-06
927,0.0008717285318965912
928,0.0030445862361247926
929,0.008335076358781052
930,0.2811443570600505
931,0.006469343613950641
932,0.0035937869763034286
933,0.0009650324161836475
934,0.0014750088569148467
935,1.253339630231163e-05
936,0.00055380622905165
937,7.145671211324785e-05
938,0.008197930132880322
939,0.0008715059368174028
940,0.001934504555462527
941,1.2846082209446451e-06
942,0.0006106395676314
943,0.00801287103447255
944,0.0006408783832219187
945,0.022067812651596738
946,0.0013183951425220506
947,1.6591923886923167e-05
948,1.358727553521065e-07
949,6.21242320921997e-05
950,0.00017960991159518184
951,0.004002738795058205
952,0.0006511926652947933
953,0.0004289662739092346
954,0.03994128033194224
955,0.001329400777618803
956,6.49599851367406e-06
957,3.662504833373351e-06
958,0.0012391360511155496
959,0.27965926556712845
960,4.718336195490088e-06
961,1.0563753938293309e-05
962,0.004929070059666222
963,4.721358582171513e-05
964,0.02541736180859425
965,0.00047217538701071777
966,0.006159895789161676
967,3.9978666429512014e-05
968,0.000567493505167025
969,5.3581737752013195e-06
970,0.0007641810604356
971,0.004799181941787416
972,0.00026171376505603085
973,0.0009148675603666538
974,0.0002749730910828075
975,0.0006976041674250535
976,0.00041009447117504896
977,0.0019271412265013377
978,0.00048344403015769614
979,0.02044923537251342
980,7.389255219332826e-06
981,1.3664881618666744e-05
982,0.0004897390141291481
983,0.0034117964405138237
984,0.000110416315842268
985,0.008413135761819335
986,0.003178309967781478
987,0.006738952077053882
988,0.0013205419971047453
989,0.0037458522635799973
990,1.0042345251472444e-05
991,0.0059094837108867905
992,0.00033170599583932854
993,0.00019155406246878723
994,1.0657796596300863e-05
995,3.428449398077073e-05
996,6.904596639467594e-06
997,0.07649751394970201
998,0.005662492737490223
999,0.01213795338002261
1000,0.031250340562774474
1001,9.190746693387371e-05
1002,0.09045655238895972
1003,7.988584831668374e-05
1004,0.00011349599242946783
1005,0.00028204099109107727
1006,0.0028780173013734102
1007,1.924167469658354e-05
1008,0.08736523563924102
1009,0.016321687865359747
1010,6.814325807445051e-05
1011,0.0038271325402794544
1012,0.00017527566233617518
1013,0.0006436301956572503
1014,0.0006793953653186907
1015,0.0006288760832172751
1016,0.0025638905124250075
1017,0.01021289429428617
1018,0.00012817373249057555
1019,3.492188110270711e-05
1020,0.0012860731909005018
1021,8.242517065561178e-05
1022,0.007794687358301004
1023,7.843282469320343e-06
1024,7.893730467328635e-06
1025,0.034647747902694453
1026,0.003244073534548667
1027,8.172472037888018e-05
1028,0.00016619072640365221
1029,0.00010720423562758476
1030,0.24115941411583408
1031,4.1579877390948614e-05
1032,0.013392304068386637
1033,1.2970963538506994e-06
1034,0.002457502024355286
1035,3.6964646470466523e-06
1036,0.011914046237292005
1037,0.0007632749323989822
1038,0.007112069588004398
1039,3.920450014364617e-05
1040,0.011644809205710628
1041,0.005337302343873805
1042,0.006220770915784076
1043,0.000706615101542519
1044,4.01196352442108e-05
1045,0.0025966210438199636
1046,0.00038256818314596754
1047,5.972056609920325e-07
1048,0.0028931473910701506
1049,8.480971535262309e-05
1050,0.07618349598296671
1051,0.006660030252128211
1052,0.0006834512803236535
1053,1.6439344853970463e-05
1054,0.03144019361375366
1055,0.018366632586604228
1056,1.0547564632111546e-05
1057,0.0005097249350946007
1058,9.788119262332134e-05
1059,0.0008411434396161816
1060,0.0018701502681758284
1061,0.011051349088243843
1062,0.00023801072797953937
1063,0.00522450830001127
1064,0.0021913784195225377
1065,2.930503268113774e-06
1066,0.00010154837931971432
1067,9.001563399690548e-05
1068,0.0045317195327464165
1069,3.66822613017404e-05
1070,4.436528705432472e-06
1071,0.0019384377069801386
1072,0.00027212784748649634
1073,0.0007714395770237648
1074,0.0021363959445812666
1075,0.0012303338435215975
1076,0.011440129320260216
1077,0.0015107160932128771
1078,9.517492731380445e-05
1079,1.4426042887154696e-05
1080,0.1351220574194745
1081,0.00014145536484189416
1082,0.04912843307666438
1083,5.395719273202596e-06
1084,1.0538143851762407e-05
1085,0.004126207557131525
1086,0.03641075942746387
1087,0.026922518690108213
1088,4.084922476541472e-05
1089,4.886888730427805e-05
1090,9.317250810868653e-06
1091,5.9112444385502706e-05
1092,0.011868793854013555
1093,0.06514445324812945
1094,0.016618385190354943
1095,0.00039253456196061654
1096,0.0008239656192578922
1097,0.0005981066697458475
1098,0.000250302466174747
1099,0.0013108461918629158
1100,0.00017197313365163445
1101,0.0007481442830504406
1102,0.0007992072006685159
1103,1.870202266316926e-05
1104,0.005477634494883902
1105,0.007224042679985672
1106,2.854379443368457e-05
1107,0.04684694534917356
1108,8.827138385114855e-05
1109,6.17728971748816e-05
1110,0.0005864970652609115
1111,0.00021455116611736647
1112,0.002067429188859691
1113,0.00017994133493222763
1114,0.007671461904520936
1115,2.465168513608891e-05
1116,0.0012702416924990972
1117,0.00017109179972472967
1118,0.0001720997193119484
1119,0.00019715230350232177
1120,2.4647496103260597e-05
1121,1.983177835984706e-05
1122,0.005002631964228438
1123,0.0002856621065552672
1124,0.003833324819178897
1125,0.00017587255617064308
1126,0.007947158296778101
1127,5.558668677996257e-05
1128,0.004575543409705759
1129,0.0013661594587573514
1130,1.4953711869500373e-05
1131,0.0006804786955271278
1132,0.018663324266312502
1133,0.01148979752518538
1134,3.661882455029946e-06
1135,0.0026663795403947545
1136,0.0021257755029896563
1137,0.00015665148894589495
1138,0.16773255938660783
1139,0.0016310351403013487
1140,2.4647496103260597e-05
1141,0.04395169192145648
1142,0.006022347447978374
1143,9.676318614823113e-05
1144,0.0004536895489364345
1145,0.0025554653257571862
1146,0.00010238351827820755
1147,0.07753364743296705
1148,0.0001038966393720985
1149,0.008696681743407549
1150,0.0004750568555953403
1151,0.0011418298470241743
1152,0.0003450079240086415
1153,0.0003688437811747983
1154,0.000566810742618109
1155,0.01250703920643343
1156,0.0003329466385468692
1157,0.06084848255410302
